store_id,sku_id,stock_on_hand,reorder_point,snapshot_date
9,1046,196,20,2025-12-31
9,1141,121,20,2025-12-31
9,1146,140,20,2025-12-31
9,1037,38,20,2025-12-31
9,1062,86,20,2025-12-31
9,1180,53,20,2025-12-31
9,1009,93,20,2025-12-31
9,1109,11,20,2025-12-31
9,1063,124,20,2025-12-31
9,1143,44,20,2025-12-31
9,1010,184,20,2025-12-31
9,1061,14,20,2025-12-31
10,1046,21,20,2025-12-31
10,1092,55,20,2025-12-31
10,1095,58,20,2025-12-31
10,1170,107,20,2025-12-31
10,1043,67,20,2025-12-31
10,1075,48,20,2025-12-31
10,1006,50,20,2025-12-31
10,1059,98,20,2025-12-31
10,1145,108,20,2025-12-31
10,1164,149,20,2025-12-31
10,1028,18,20,2025-12-31
10,1072,151,20,2025-12-31
10,1152,141,20,2025-12-31
10,1066,46,20,2025-12-31
10,1076,25,20,2025-12-31
10,1020,75,20,2025-12-31
10,1185,120,20,2025-12-31
10,1129,66,20,2025-12-31
10,1050,51,20,2025-12-31
10,1187,34,20,2025-12-31
10,1040,153,20,2025-12-31
10,1135,66,20,2025-12-31
10,1116,180,20,2025-12-31
10,1064,13,20,2025-12-31
10,1176,111,20,2025-12-31
10,1168,68,20,2025-12-31
10,1184,183,20,2025-12-31
10,1133,140,20,2025-12-31
10,1100,84,20,2025-12-31
10,1119,141,20,2025-12-31
10,1069,108,20,2025-12-31
10,1021,198,20,2025-12-31
10,1186,133,20,2025-12-31
10,1096,117,20,2025-12-31
10,1112,97,20,2025-12-31
10,1181,70,20,2025-12-31
10,1122,84,20,2025-12-31
10,1030,185,20,2025-12-31
10,1088,95,20,2025-12-31
10,1018,114,20,2025-12-31
10,1091,129,20,2025-12-31
10,1126,199,20,2025-12-31
10,1099,153,20,2025-12-31
10,1142,183,20,2025-12-31
10,1035,66,20,2025-12-31
10,1104,12,20,2025-12-31
10,1106,19,20,2025-12-31
10,1197,150,20,2025-12-31
10,1062,74,20,2025-12-31
10,1120,65,20,2025-12-31
10,1080,170,20,2025-12-31
10,1057,145,20,2025-12-31
10,1131,135,20,2025-12-31
10,1138,40,20,2025-12-31
10,1115,141,20,2025-12-31
10,1118,124,20,2025-12-31
10,1089,18,20,2025-12-31
10,1052,37,20,2025-12-31
10,1188,145,20,2025-12-31
10,1068,78,20,2025-12-31
10,1169,98,20,2025-12-31
10,1109,21,20,2025-12-31
10,1141,49,20,2025-12-31
10,1014,100,20,2025-12-31
10,1029,77,20,2025-12-31
10,1177,37,20,2025-12-31
10,1055,153,20,2025-12-31
10,1027,54,20,2025-12-31
10,1010,168,20,2025-12-31
10,1175,160,20,2025-12-31
10,1025,31,20,2025-12-31
10,1033,24,20,2025-12-31
10,1093,131,20,2025-12-31
10,1060,157,20,2025-12-31
10,1174,194,20,2025-12-31
10,1130,198,20,2025-12-31
10,1137,63,20,2025-12-31
10,1178,145,20,2025-12-31
10,1077,146,20,2025-12-31
10,1034,120,20,2025-12-31
10,1079,120,20,2025-12-31
10,1019,91,20,2025-12-31
10,1004,181,20,2025-12-31
10,1022,158,20,2025-12-31
10,1160,139,20,2025-12-31
10,1172,146,20,2025-12-31
10,1200,84,20,2025-12-31
10,1134,51,20,2025-12-31
10,1067,55,20,2025-12-31
10,1166,106,20,2025-12-31
10,1009,21,20,2025-12-31
10,1037,128,20,2025-12-31
10,1165,173,20,2025-12-31
10,1157,117,20,2025-12-31
10,1094,55,20,2025-12-31
10,1155,135,20,2025-12-31
10,1042,184,20,2025-12-31
10,1017,163,20,2025-12-31
10,1081,11,20,2025-12-31
10,1048,128,20,2025-12-31
11,1052,175,20,2025-12-31
11,1030,54,20,2025-12-31
11,1127,158,20,2025-12-31
11,1112,64,20,2025-12-31
11,1142,156,20,2025-12-31
11,1074,193,20,2025-12-31
11,1197,38,20,2025-12-31
11,1158,92,20,2025-12-31
11,1055,58,20,2025-12-31
11,1101,86,20,2025-12-31
11,1126,185,20,2025-12-31
11,1013,76,20,2025-12-31
11,1040,169,20,2025-12-31
11,1111,29,20,2025-12-31
11,1019,11,20,2025-12-31
11,1125,107,20,2025-12-31
11,1147,178,20,2025-12-31
11,1080,192,20,2025-12-31
11,1086,51,20,2025-12-31
11,1165,96,20,2025-12-31
11,1075,177,20,2025-12-31
11,1049,62,20,2025-12-31
11,1144,172,20,2025-12-31
11,1187,177,20,2025-12-31
11,1084,171,20,2025-12-31
11,1099,65,20,2025-12-31
11,1149,146,20,2025-12-31
11,1191,197,20,2025-12-31
11,1050,55,20,2025-12-31
11,1123,195,20,2025-12-31
11,1109,52,20,2025-12-31
11,1108,72,20,2025-12-31
11,1035,123,20,2025-12-31
11,1003,193,20,2025-12-31
11,1039,162,20,2025-12-31
11,1136,46,20,2025-12-31
11,1012,156,20,2025-12-31
11,1028,199,20,2025-12-31
11,1016,66,20,2025-12-31
11,1077,150,20,2025-12-31
11,1022,111,20,2025-12-31
11,1079,97,20,2025-12-31
11,1017,186,20,2025-12-31
11,1065,165,20,2025-12-31
11,1005,140,20,2025-12-31
11,1069,56,20,2025-12-31
11,1118,101,20,2025-12-31
11,1059,187,20,2025-12-31
11,1093,181,20,2025-12-31
11,1089,151,20,2025-12-31
11,1063,31,20,2025-12-31
11,1095,127,20,2025-12-31
11,1068,58,20,2025-12-31
11,1083,61,20,2025-12-31
11,1054,117,20,2025-12-31
11,1176,88,20,2025-12-31
11,1081,34,20,2025-12-31
11,1199,12,20,2025-12-31
11,1107,16,20,2025-12-31
11,1154,163,20,2025-12-31
11,1047,139,20,2025-12-31
11,1155,66,20,2025-12-31
11,1087,182,20,2025-12-31
11,1078,173,20,2025-12-31
11,1091,70,20,2025-12-31
11,1153,181,20,2025-12-31
11,1177,160,20,2025-12-31
11,1037,72,20,2025-12-31
11,1033,163,20,2025-12-31
11,1058,72,20,2025-12-31
11,1134,140,20,2025-12-31
11,1120,181,20,2025-12-31
11,1148,73,20,2025-12-31
11,1029,87,20,2025-12-31
11,1163,127,20,2025-12-31
11,1082,119,20,2025-12-31
11,1189,37,20,2025-12-31
11,1166,169,20,2025-12-31
11,1010,159,20,2025-12-31
11,1121,98,20,2025-12-31
11,1098,188,20,2025-12-31
11,1105,110,20,2025-12-31
11,1122,45,20,2025-12-31
11,1195,128,20,2025-12-31
11,1146,61,20,2025-12-31
11,1169,40,20,2025-12-31
11,1070,27,20,2025-12-31
11,1172,129,20,2025-12-31
11,1145,114,20,2025-12-31
11,1143,129,20,2025-12-31
11,1062,61,20,2025-12-31
11,1011,80,20,2025-12-31
11,1100,134,20,2025-12-31
11,1008,125,20,2025-12-31
11,1115,53,20,2025-12-31
11,1072,158,20,2025-12-31
11,1036,188,20,2025-12-31
11,1185,62,20,2025-12-31
11,1190,87,20,2025-12-31
11,1064,19,20,2025-12-31
12,1033,117,20,2025-12-31
12,1074,104,20,2025-12-31
12,1184,125,20,2025-12-31
12,1003,193,20,2025-12-31
12,1193,96,20,2025-12-31
12,1036,114,20,2025-12-31
12,1022,144,20,2025-12-31
12,1044,151,20,2025-12-31
12,1188,145,20,2025-12-31
12,1017,51,20,2025-12-31
12,1084,47,20,2025-12-31
12,1055,146,20,2025-12-31
12,1192,79,20,2025-12-31
12,1102,37,20,2025-12-31
12,1185,140,20,2025-12-31
12,1041,23,20,2025-12-31
12,1099,199,20,2025-12-31
12,1136,80,20,2025-12-31
12,1157,132,20,2025-12-31
12,1140,42,20,2025-12-31
12,1087,32,20,2025-12-31
12,1187,80,20,2025-12-31
12,1062,70,20,2025-12-31
12,1172,114,20,2025-12-31
12,1123,107,20,2025-12-31
12,1094,161,20,2025-12-31
12,1008,129,20,2025-12-31
12,1048,45,20,2025-12-31
12,1153,94,20,2025-12-31
12,1056,26,20,2025-12-31
12,1112,30,20,2025-12-31
12,1166,105,20,2025-12-31
12,1106,74,20,2025-12-31
12,1141,40,20,2025-12-31
12,1082,30,20,2025-12-31
12,1038,135,20,2025-12-31
12,1164,38,20,2025-12-31
12,1131,51,20,2025-12-31
12,1109,111,20,2025-12-31
12,1088,171,20,2025-12-31
12,1160,53,20,2025-12-31
12,1040,154,20,2025-12-31
12,1186,69,20,2025-12-31
12,1169,69,20,2025-12-31
12,1150,32,20,2025-12-31
12,1035,40,20,2025-12-31
12,1066,88,20,2025-12-31
12,1189,113,20,2025-12-31
12,1105,141,20,2025-12-31
12,1071,48,20,2025-12-31
12,1078,133,20,2025-12-31
12,1159,166,20,2025-12-31
12,1119,160,20,2025-12-31
12,1047,88,20,2025-12-31
12,1116,162,20,2025-12-31
12,1059,119,20,2025-12-31
12,1002,41,20,2025-12-31
12,1067,170,20,2025-12-31
12,1052,181,20,2025-12-31
12,1031,12,20,2025-12-31
12,1130,134,20,2025-12-31
12,1126,152,20,2025-12-31
12,1197,140,20,2025-12-31
12,1175,178,20,2025-12-31
12,1058,57,20,2025-12-31
12,1156,188,20,2025-12-31
12,1029,154,20,2025-12-31
12,1154,184,20,2025-12-31
12,1113,158,20,2025-12-31
12,1085,140,20,2025-12-31
12,1161,114,20,2025-12-31
12,1165,153,20,2025-12-31
12,1081,174,20,2025-12-31
12,1171,15,20,2025-12-31
12,1051,11,20,2025-12-31
12,1092,48,20,2025-12-31
12,1064,71,20,2025-12-31
12,1128,62,20,2025-12-31
12,1046,131,20,2025-12-31
12,1194,100,20,2025-12-31
12,1070,25,20,2025-12-31
12,1132,44,20,2025-12-31
12,1139,69,20,2025-12-31
12,1151,186,20,2025-12-31
12,1191,100,20,2025-12-31
12,1012,65,20,2025-12-31
12,1181,36,20,2025-12-31
12,1129,165,20,2025-12-31
12,1133,70,20,2025-12-31
12,1148,165,20,2025-12-31
12,1014,155,20,2025-12-31
12,1019,145,20,2025-12-31
12,1176,75,20,2025-12-31
12,1028,107,20,2025-12-31
12,1117,132,20,2025-12-31
12,1118,15,20,2025-12-31
12,1018,16,20,2025-12-31
12,1137,19,20,2025-12-31
12,1072,187,20,2025-12-31
12,1001,180,20,2025-12-31
13,1173,54,20,2025-12-31
13,1179,100,20,2025-12-31
13,1122,78,20,2025-12-31
13,1135,72,20,2025-12-31
13,1004,41,20,2025-12-31
13,1071,78,20,2025-12-31
13,1166,29,20,2025-12-31
13,1030,188,20,2025-12-31
13,1183,157,20,2025-12-31
13,1148,139,20,2025-12-31
13,1055,80,20,2025-12-31
13,1112,164,20,2025-12-31
13,1130,118,20,2025-12-31
13,1064,144,20,2025-12-31
13,1078,124,20,2025-12-31
13,1155,69,20,2025-12-31
13,1033,25,20,2025-12-31
13,1196,127,20,2025-12-31
13,1096,165,20,2025-12-31
13,1057,55,20,2025-12-31
13,1023,175,20,2025-12-31
13,1080,61,20,2025-12-31
13,1175,65,20,2025-12-31
13,1191,126,20,2025-12-31
13,1046,118,20,2025-12-31
13,1092,184,20,2025-12-31
13,1193,144,20,2025-12-31
13,1084,30,20,2025-12-31
13,1102,127,20,2025-12-31
13,1182,101,20,2025-12-31
13,1131,84,20,2025-12-31
13,1170,186,20,2025-12-31
13,1015,18,20,2025-12-31
13,1108,104,20,2025-12-31
13,1154,163,20,2025-12-31
13,1012,191,20,2025-12-31
13,1061,133,20,2025-12-31
13,1053,97,20,2025-12-31
13,1138,142,20,2025-12-31
13,1144,174,20,2025-12-31
13,1047,188,20,2025-12-31
13,1103,68,20,2025-12-31
13,1163,183,20,2025-12-31
13,1082,116,20,2025-12-31
13,1014,155,20,2025-12-31
13,1006,47,20,2025-12-31
13,1089,76,20,2025-12-31
13,1011,62,20,2025-12-31
13,1118,124,20,2025-12-31
13,1067,199,20,2025-12-31
13,1127,57,20,2025-12-31
13,1073,175,20,2025-12-31
13,1040,61,20,2025-12-31
13,1153,175,20,2025-12-31
13,1143,92,20,2025-12-31
13,1099,118,20,2025-12-31
13,1062,76,20,2025-12-31
13,1200,125,20,2025-12-31
13,1176,117,20,2025-12-31
13,1105,197,20,2025-12-31
13,1158,15,20,2025-12-31
13,1150,91,20,2025-12-31
13,1186,117,20,2025-12-31
13,1116,142,20,2025-12-31
13,1110,184,20,2025-12-31
13,1039,32,20,2025-12-31
13,1026,66,20,2025-12-31
13,1106,42,20,2025-12-31
13,1149,199,20,2025-12-31
13,1121,63,20,2025-12-31
13,1181,129,20,2025-12-31
13,1098,196,20,2025-12-31
13,1075,156,20,2025-12-31
13,1065,199,20,2025-12-31
13,1132,114,20,2025-12-31
13,1070,82,20,2025-12-31
13,1037,68,20,2025-12-31
13,1085,87,20,2025-12-31
13,1021,20,20,2025-12-31
13,1162,96,20,2025-12-31
13,1184,168,20,2025-12-31
13,1017,45,20,2025-12-31
13,1137,102,20,2025-12-31
13,1069,81,20,2025-12-31
13,1104,125,20,2025-12-31
13,1194,195,20,2025-12-31
13,1140,126,20,2025-12-31
13,1058,163,20,2025-12-31
13,1119,165,20,2025-12-31
13,1034,151,20,2025-12-31
13,1124,42,20,2025-12-31
13,1167,109,20,2025-12-31
13,1066,57,20,2025-12-31
13,1048,182,20,2025-12-31
13,1159,162,20,2025-12-31
13,1185,62,20,2025-12-31
13,1198,114,20,2025-12-31
13,1156,121,20,2025-12-31
13,1129,133,20,2025-12-31
13,1134,91,20,2025-12-31
14,1037,71,20,2025-12-31
14,1117,28,20,2025-12-31
14,1013,147,20,2025-12-31
14,1075,112,20,2025-12-31
14,1034,101,20,2025-12-31
14,1002,135,20,2025-12-31
14,1003,40,20,2025-12-31
14,1068,187,20,2025-12-31
14,1049,44,20,2025-12-31
14,1132,135,20,2025-12-31
14,1147,108,20,2025-12-31
14,1181,115,20,2025-12-31
14,1027,106,20,2025-12-31
14,1134,107,20,2025-12-31
14,1140,101,20,2025-12-31
14,1161,112,20,2025-12-31
14,1154,43,20,2025-12-31
14,1047,167,20,2025-12-31
14,1030,92,20,2025-12-31
14,1137,72,20,2025-12-31
14,1064,147,20,2025-12-31
14,1160,137,20,2025-12-31
14,1101,73,20,2025-12-31
14,1069,193,20,2025-12-31
14,1082,131,20,2025-12-31
14,1076,125,20,2025-12-31
14,1039,114,20,2025-12-31
14,1180,74,20,2025-12-31
14,1102,136,20,2025-12-31
14,1142,128,20,2025-12-31
14,1169,14,20,2025-12-31
14,1110,11,20,2025-12-31
14,1124,82,20,2025-12-31
14,1168,26,20,2025-12-31
14,1087,26,20,2025-12-31
14,1177,158,20,2025-12-31
14,1172,168,20,2025-12-31
14,1158,160,20,2025-12-31
14,1135,69,20,2025-12-31
14,1088,152,20,2025-12-31
14,1010,160,20,2025-12-31
14,1164,152,20,2025-12-31
14,1143,163,20,2025-12-31
14,1128,119,20,2025-12-31
14,1053,106,20,2025-12-31
14,1062,46,20,2025-12-31
14,1116,166,20,2025-12-31
14,1111,187,20,2025-12-31
14,1162,181,20,2025-12-31
14,1126,49,20,2025-12-31
14,1024,57,20,2025-12-31
14,1079,85,20,2025-12-31
14,1023,21,20,2025-12-31
14,1028,174,20,2025-12-31
14,1020,53,20,2025-12-31
14,1045,47,20,2025-12-31
14,1136,11,20,2025-12-31
14,1042,126,20,2025-12-31
14,1190,193,20,2025-12-31
14,1150,142,20,2025-12-31
14,1152,161,20,2025-12-31
14,1081,46,20,2025-12-31
14,1051,182,20,2025-12-31
14,1105,79,20,2025-12-31
14,1074,28,20,2025-12-31
14,1130,128,20,2025-12-31
14,1114,71,20,2025-12-31
14,1125,54,20,2025-12-31
14,1044,129,20,2025-12-31
14,1175,104,20,2025-12-31
14,1098,135,20,2025-12-31
14,1139,120,20,2025-12-31
14,1095,74,20,2025-12-31
14,1109,83,20,2025-12-31
14,1080,153,20,2025-12-31
14,1115,47,20,2025-12-31
14,1019,21,20,2025-12-31
14,1166,167,20,2025-12-31
14,1104,28,20,2025-12-31
14,1058,151,20,2025-12-31
14,1148,136,20,2025-12-31
14,1120,188,20,2025-12-31
14,1054,48,20,2025-12-31
14,1112,15,20,2025-12-31
14,1093,34,20,2025-12-31
14,1008,171,20,2025-12-31
14,1099,149,20,2025-12-31
14,1179,80,20,2025-12-31
14,1188,145,20,2025-12-31
14,1086,113,20,2025-12-31
14,1036,159,20,2025-12-31
14,1187,18,20,2025-12-31
14,1070,80,20,2025-12-31
14,1146,60,20,2025-12-31
14,1141,100,20,2025-12-31
14,1007,132,20,2025-12-31
14,1094,97,20,2025-12-31
14,1195,55,20,2025-12-31
14,1191,14,20,2025-12-31
14,1097,112,20,2025-12-31
15,1191,17,20,2025-12-31
15,1079,181,20,2025-12-31
15,1157,28,20,2025-12-31
15,1038,162,20,2025-12-31
15,1077,55,20,2025-12-31
15,1086,31,20,2025-12-31
15,1028,87,20,2025-12-31
15,1122,33,20,2025-12-31
15,1103,160,20,2025-12-31
15,1175,169,20,2025-12-31
15,1073,61,20,2025-12-31
15,1129,144,20,2025-12-31
15,1156,188,20,2025-12-31
15,1027,134,20,2025-12-31
15,1051,54,20,2025-12-31
15,1148,90,20,2025-12-31
15,1162,198,20,2025-12-31
15,1141,137,20,2025-12-31
15,1130,22,20,2025-12-31
15,1089,107,20,2025-12-31
15,1158,20,20,2025-12-31
15,1046,157,20,2025-12-31
15,1161,181,20,2025-12-31
15,1166,127,20,2025-12-31
15,1193,82,20,2025-12-31
15,1080,52,20,2025-12-31
15,1185,90,20,2025-12-31
15,1059,194,20,2025-12-31
15,1081,121,20,2025-12-31
15,1146,26,20,2025-12-31
15,1090,16,20,2025-12-31
15,1132,127,20,2025-12-31
15,1133,72,20,2025-12-31
15,1044,13,20,2025-12-31
15,1144,160,20,2025-12-31
15,1189,117,20,2025-12-31
15,1196,96,20,2025-12-31
15,1015,21,20,2025-12-31
15,1076,175,20,2025-12-31
15,1064,44,20,2025-12-31
15,1099,11,20,2025-12-31
15,1002,66,20,2025-12-31
15,1075,84,20,2025-12-31
15,1013,159,20,2025-12-31
15,1066,38,20,2025-12-31
15,1056,83,20,2025-12-31
15,1030,77,20,2025-12-31
15,1179,128,20,2025-12-31
15,1033,23,20,2025-12-31
15,1187,156,20,2025-12-31
15,1032,76,20,2025-12-31
15,1010,83,20,2025-12-31
15,1149,183,20,2025-12-31
15,1011,28,20,2025-12-31
15,1128,198,20,2025-12-31
15,1100,51,20,2025-12-31
15,1004,97,20,2025-12-31
15,1101,64,20,2025-12-31
15,1040,140,20,2025-12-31
15,1167,130,20,2025-12-31
15,1098,183,20,2025-12-31
15,1023,22,20,2025-12-31
15,1192,13,20,2025-12-31
15,1188,152,20,2025-12-31
15,1113,37,20,2025-12-31
15,1112,87,20,2025-12-31
15,1005,134,20,2025-12-31
15,1126,119,20,2025-12-31
15,1048,110,20,2025-12-31
15,1024,125,20,2025-12-31
15,1104,62,20,2025-12-31
15,1045,13,20,2025-12-31
15,1058,184,20,2025-12-31
15,1049,27,20,2025-12-31
15,1119,30,20,2025-12-31
15,1145,182,20,2025-12-31
15,1074,138,20,2025-12-31
15,1136,41,20,2025-12-31
15,1116,139,20,2025-12-31
15,1102,190,20,2025-12-31
15,1143,198,20,2025-12-31
15,1063,43,20,2025-12-31
15,1054,61,20,2025-12-31
15,1153,107,20,2025-12-31
15,1057,129,20,2025-12-31
15,1181,139,20,2025-12-31
15,1053,70,20,2025-12-31
15,1052,139,20,2025-12-31
15,1108,22,20,2025-12-31
15,1115,126,20,2025-12-31
15,1134,21,20,2025-12-31
15,1012,80,20,2025-12-31
15,1110,30,20,2025-12-31
15,1071,13,20,2025-12-31
15,1021,133,20,2025-12-31
15,1047,53,20,2025-12-31
15,1067,22,20,2025-12-31
15,1078,41,20,2025-12-31
15,1035,176,20,2025-12-31
15,1182,98,20,2025-12-31
16,1033,103,20,2025-12-31
16,1143,126,20,2025-12-31
16,1164,192,20,2025-12-31
16,1113,124,20,2025-12-31
16,1066,48,20,2025-12-31
16,1007,119,20,2025-12-31
16,1100,86,20,2025-12-31
16,1148,44,20,2025-12-31
16,1106,85,20,2025-12-31
16,1198,92,20,2025-12-31
16,1131,32,20,2025-12-31
16,1053,125,20,2025-12-31
16,1028,127,20,2025-12-31
16,1074,180,20,2025-12-31
16,1117,121,20,2025-12-31
16,1019,108,20,2025-12-31
16,1132,130,20,2025-12-31
16,1151,181,20,2025-12-31
16,1168,177,20,2025-12-31
16,1107,192,20,2025-12-31
16,1054,108,20,2025-12-31
16,1042,141,20,2025-12-31
16,1177,199,20,2025-12-31
16,1158,195,20,2025-12-31
16,1020,125,20,2025-12-31
16,1129,137,20,2025-12-31
16,1009,170,20,2025-12-31
16,1112,173,20,2025-12-31
16,1150,126,20,2025-12-31
16,1103,119,20,2025-12-31
16,1061,142,20,2025-12-31
16,1099,170,20,2025-12-31
16,1067,66,20,2025-12-31
16,1003,184,20,2025-12-31
16,1050,33,20,2025-12-31
16,1114,168,20,2025-12-31
16,1127,134,20,2025-12-31
16,1101,74,20,2025-12-31
16,1184,52,20,2025-12-31
16,1065,128,20,2025-12-31
16,1191,18,20,2025-12-31
16,1041,170,20,2025-12-31
16,1085,112,20,2025-12-31
16,1160,50,20,2025-12-31
16,1058,115,20,2025-12-31
16,1123,100,20,2025-12-31
16,1086,140,20,2025-12-31
16,1173,48,20,2025-12-31
16,1075,187,20,2025-12-31
16,1116,117,20,2025-12-31
16,1146,49,20,2025-12-31
16,1051,22,20,2025-12-31
16,1175,141,20,2025-12-31
16,1153,190,20,2025-12-31
16,1035,179,20,2025-12-31
16,1186,49,20,2025-12-31
16,1188,79,20,2025-12-31
16,1145,199,20,2025-12-31
16,1076,196,20,2025-12-31
16,1192,54,20,2025-12-31
16,1124,104,20,2025-12-31
16,1122,163,20,2025-12-31
16,1096,29,20,2025-12-31
16,1040,167,20,2025-12-31
16,1018,142,20,2025-12-31
16,1027,141,20,2025-12-31
16,1073,85,20,2025-12-31
16,1077,112,20,2025-12-31
16,1105,123,20,2025-12-31
16,1016,178,20,2025-12-31
16,1080,24,20,2025-12-31
16,1194,147,20,2025-12-31
16,1172,159,20,2025-12-31
16,1079,15,20,2025-12-31
16,1190,197,20,2025-12-31
16,1189,154,20,2025-12-31
16,1097,186,20,2025-12-31
16,1126,165,20,2025-12-31
16,1032,48,20,2025-12-31
16,1026,163,20,2025-12-31
16,1128,149,20,2025-12-31
16,1021,149,20,2025-12-31
16,1014,37,20,2025-12-31
16,1159,26,20,2025-12-31
16,1030,195,20,2025-12-31
16,1045,126,20,2025-12-31
16,1001,29,20,2025-12-31
16,1152,43,20,2025-12-31
16,1034,178,20,2025-12-31
16,1162,179,20,2025-12-31
16,1017,197,20,2025-12-31
16,1109,63,20,2025-12-31
16,1044,60,20,2025-12-31
16,1136,59,20,2025-12-31
16,1071,68,20,2025-12-31
16,1144,79,20,2025-12-31
16,1047,99,20,2025-12-31
16,1093,191,20,2025-12-31
16,1043,26,20,2025-12-31
16,1185,174,20,2025-12-31
17,1053,68,20,2025-12-31
17,1099,180,20,2025-12-31
17,1176,169,20,2025-12-31
17,1138,58,20,2025-12-31
17,1041,174,20,2025-12-31
17,1185,109,20,2025-12-31
17,1014,199,20,2025-12-31
17,1008,104,20,2025-12-31
17,1191,15,20,2025-12-31
17,1178,169,20,2025-12-31
17,1060,178,20,2025-12-31
17,1049,86,20,2025-12-31
17,1104,109,20,2025-12-31
17,1071,40,20,2025-12-31
17,1082,11,20,2025-12-31
17,1042,191,20,2025-12-31
17,1019,112,20,2025-12-31
17,1066,136,20,2025-12-31
17,1170,197,20,2025-12-31
17,1183,199,20,2025-12-31
17,1173,52,20,2025-12-31
17,1109,47,20,2025-12-31
17,1064,166,20,2025-12-31
17,1190,143,20,2025-12-31
17,1127,176,20,2025-12-31
17,1044,197,20,2025-12-31
17,1046,74,20,2025-12-31
17,1006,153,20,2025-12-31
17,1129,13,20,2025-12-31
17,1054,197,20,2025-12-31
17,1159,168,20,2025-12-31
17,1094,79,20,2025-12-31
17,1081,36,20,2025-12-31
17,1141,112,20,2025-12-31
17,1058,178,20,2025-12-31
17,1108,32,20,2025-12-31
17,1050,54,20,2025-12-31
17,1154,61,20,2025-12-31
17,1166,178,20,2025-12-31
17,1137,136,20,2025-12-31
17,1182,85,20,2025-12-31
17,1181,97,20,2025-12-31
17,1151,159,20,2025-12-31
17,1016,78,20,2025-12-31
17,1186,131,20,2025-12-31
17,1111,183,20,2025-12-31
17,1062,60,20,2025-12-31
17,1153,31,20,2025-12-31
17,1090,162,20,2025-12-31
17,1083,127,20,2025-12-31
17,1155,44,20,2025-12-31
17,1038,31,20,2025-12-31
17,1145,54,20,2025-12-31
17,1013,140,20,2025-12-31
17,1047,177,20,2025-12-31
17,1007,23,20,2025-12-31
17,1172,41,20,2025-12-31
17,1134,71,20,2025-12-31
17,1144,40,20,2025-12-31
17,1114,106,20,2025-12-31
17,1116,189,20,2025-12-31
17,1068,37,20,2025-12-31
17,1003,98,20,2025-12-31
17,1052,75,20,2025-12-31
17,1065,27,20,2025-12-31
17,1028,79,20,2025-12-31
17,1192,11,20,2025-12-31
17,1040,39,20,2025-12-31
17,1162,199,20,2025-12-31
17,1048,189,20,2025-12-31
17,1149,102,20,2025-12-31
